mating.regime,block,stock,treatment,replicate,sex,sample.size,total.mass,mean.mass.per.fly
vial,1,inbred,low,5,m,3,0.59,0.196666667
vial,1,inbred,low,5,m,3,0.59,0.196666667
vial,1,inbred,low,5,m,3,0.58,0.193333333
vial,1,inbred,low,5,m,3,0.593,0.197666667
vial,1,inbred,low,5,m,3,0.557,0.185666667
vial,1,inbred,low,5,m,3,0.577,0.192333333
vial,1,inbred,low,5,m,3,0.564,0.188
vial,1,inbred,low,5,m,3,0.587,0.195666667
vial,1,inbred,low,5,m,3,0.567,0.189
vial,1,inbred,low,6,m,3,0.576,0.192
vial,1,inbred,low,6,m,3,0.615,0.205
vial,1,inbred,low,6,m,3,0.567,0.189
vial,1,inbred,low,6,m,3,0.566,0.188666667
vial,1,inbred,low,6,m,3,0.544,0.181333333
vial,1,inbred,low,6,m,3,0.621,0.207
vial,1,inbred,low,6,m,3,0.601,0.200333333
vial,1,inbred,low,6,m,3,0.506,0.168666667
vial,1,inbred,low,6,m,3,0.546,0.182
vial,1,inbred,low,6,m,3,0.576,0.192
vial,1,inbred,low,1,f,3,1.189,0.396333333
vial,1,inbred,low,1,f,3,1.225,0.408333333
vial,1,inbred,low,1,f,3,1.205,0.401666667
vial,1,inbred,low,1,f,3,1.245,0.415
vial,1,inbred,low,2,f,3,1.05,0.35
vial,1,inbred,low,2,f,3,1.04,0.346666667
vial,1,inbred,low,2,f,3,1.094,0.364666667
vial,1,inbred,low,2,f,3,1.042,0.347333333
vial,1,inbred,low,2,f,3,1.052,0.350666667
vial,1,inbred,low,2,f,3,0.979,0.326333333
vial,1,inbred,low,2,f,3,1.032,0.344
vial,1,inbred,low,2,f,3,1.04,0.346666667
vial,1,inbred,low,2,f,3,0.898,0.299333333
vial,1,inbred,low,3,f,3,1.181,0.393666667
vial,1,inbred,low,3,f,3,1.206,0.402
vial,1,inbred,low,3,f,3,1.096,0.365333333
vial,1,inbred,low,3,f,3,1.023,0.341
vial,1,inbred,low,3,f,3,1.011,0.337
vial,1,inbred,low,3,f,3,1.118,0.372666667
vial,1,inbred,low,3,f,3,1.078,0.359333333
vial,1,inbred,low,3,f,3,0.941,0.313666667
vial,1,inbred,low,4,f,3,1.284,0.428
vial,1,inbred,low,4,f,3,1.159,0.386333333
vial,1,inbred,low,4,f,3,1.18,0.393333333
vial,1,inbred,low,4,f,3,1.14,0.38
vial,1,inbred,low,4,f,3,1.065,0.355
vial,1,inbred,low,4,f,3,1.166,0.388666667
vial,1,inbred,low,5,f,3,1.078,0.359333333
vial,1,inbred,low,5,f,3,0.914,0.304666667
vial,1,inbred,low,5,f,3,0.937,0.312333333
vial,1,inbred,low,5,f,3,1.033,0.344333333
vial,1,inbred,low,5,f,3,0.994,0.331333333
vial,1,inbred,low,5,f,3,0.945,0.315
vial,1,inbred,low,5,f,3,0.991,0.330333333
vial,1,inbred,low,5,f,3,0.891,0.297
vial,1,inbred,low,5,f,3,1.102,0.367333333
vial,1,inbred,low,5,f,3,1.061,0.353666667
vial,1,inbred,low,6,f,3,0.889,0.296333333
vial,1,inbred,low,6,f,3,0.933,0.311
vial,1,inbred,low,6,f,3,0.9,0.3
vial,1,inbred,low,6,f,3,0.907,0.302333333
vial,1,inbred,low,6,f,3,0.935,0.311666667
vial,1,inbred,low,6,f,3,0.914,0.304666667
vial,1,inbred,low,6,f,3,0.829,0.276333333
vial,1,inbred,low,6,f,3,0.834,0.278
vial,1,inbred,low,6,f,3,0.812,0.270666667
vial,1,inbred,low,6,f,3,0.826,0.275333333
vial,2,sim,high,10,m,3,0.306,0.102
vial,2,sim,high,10,m,3,0.319,0.106333333
vial,2,sim,high,10,m,3,0.385,0.128333333
vial,2,sim,high,10,m,3,0.351,0.117
vial,2,sim,high,10,m,3,0.321,0.107
vial,2,sim,high,10,m,3,0.355,0.118333333
vial,2,sim,high,10,m,3,0.307,0.102333333
vial,2,sim,high,10,m,3,0.425,0.141666667
vial,2,sim,high,10,m,3,0.483,0.161
vial,2,sim,high,10,m,3,0.379,0.126333333
vial,2,sim,high,11,m,3,0.329,0.109666667
vial,2,sim,high,11,m,3,0.363,0.121
vial,2,sim,high,11,m,3,0.362,0.120666667
vial,2,sim,high,11,m,3,0.335,0.111666667
vial,2,sim,high,11,m,3,0.365,0.121666667
vial,2,sim,high,11,m,3,0.341,0.113666667
vial,2,sim,high,11,m,3,0.385,0.128333333
vial,2,sim,high,11,m,3,0.4,0.133333333
vial,2,sim,high,11,m,3,0.372,0.124
vial,2,sim,high,11,m,3,0.41,0.136666667
vial,2,sim,high,12,m,3,0.412,0.137333333
vial,2,sim,high,12,m,3,0.325,0.108333333
vial,2,sim,high,12,m,3,0.281,0.093666667
vial,2,sim,high,12,m,3,0.283,0.094333333
vial,2,sim,high,12,m,3,0.415,0.138333333
vial,2,sim,high,12,m,3,0.297,0.099
vial,2,sim,high,12,m,2,0.222,0.111
vial,2,sim,high,13,m,3,0.437,0.145666667
vial,2,sim,high,13,m,3,0.399,0.133
vial,2,sim,high,13,m,3,0.508,0.169333333
vial,2,sim,high,13,m,3,0.426,0.142
vial,2,sim,high,13,m,3,0.454,0.151333333
vial,2,sim,high,13,m,3,0.367,0.122333333
vial,2,sim,high,13,m,3,0.395,0.131666667
vial,2,sim,high,13,m,3,0.375,0.125
vial,2,sim,high,13,m,3,0.447,0.149
vial,2,sim,high,13,m,3,0.441,0.147
vial,2,sim,high,14,m,3,0.199,0.066333333
vial,2,sim,high,14,m,3,0.17,0.056666667
vial,2,sim,high,14,m,3,0.187,0.062333333
vial,2,sim,high,14,m,3,0.216,0.072
vial,2,sim,high,14,m,3,0.165,0.055
vial,2,sim,high,14,m,3,0.179,0.059666667
vial,2,sim,high,15,m,3,0.188,0.062666667
vial,2,sim,high,15,m,3,0.284,0.094666667
vial,2,sim,high,15,m,3,0.194,0.064666667
vial,2,sim,high,16,m,3,0.172,0.057333333
vial,2,sim,high,16,m,3,0.198,0.066
vial,2,sim,high,16,m,3,0.177,0.059
vial,2,sim,high,16,m,3,0.203,0.067666667
vial,2,sim,high,16,m,3,0.213,0.071
vial,2,sim,high,16,m,3,0.246,0.082
vial,2,sim,high,16,m,3,0.221,0.073666667
vial,2,sim,high,16,m,3,0.175,0.058333333
vial,2,sim,high,16,m,3,0.156,0.052
vial,2,sim,high,16,m,3,0.187,0.062333333
vial,2,sim,high,17,m,3,0.267,0.089
vial,2,sim,high,17,m,3,0.355,0.118333333
vial,2,sim,high,17,m,3,0.308,0.102666667
vial,2,sim,high,17,m,3,0.361,0.120333333
vial,2,sim,high,17,m,3,0.335,0.111666667
vial,2,sim,high,17,m,3,0.299,0.099666667
vial,2,sim,high,17,m,3,0.32,0.106666667
vial,2,sim,high,17,m,3,0.395,0.131666667
vial,2,sim,high,17,m,3,0.27,0.09
vial,2,sim,high,18,m,3,0.211,0.070333333
vial,2,sim,high,18,m,3,0.25,0.083333333
vial,2,sim,high,18,m,3,0.275,0.091666667
vial,2,sim,high,18,m,3,0.215,0.071666667
vial,2,sim,high,18,m,3,0.23,0.076666667
vial,2,sim,high,18,m,3,0.313,0.104333333
vial,2,sim,high,18,m,3,0.208,0.069333333
vial,2,sim,low,10,m,3,0.363,0.121
vial,2,sim,low,10,m,3,0.388,0.129333333
vial,2,sim,low,10,m,3,0.41,0.136666667
vial,2,sim,low,10,m,3,0.39,0.13
vial,2,sim,low,10,m,3,0.414,0.138
vial,2,sim,low,10,m,1,0.123,0.123
vial,2,sim,low,11,m,3,0.498,0.166
vial,2,sim,low,11,m,3,0.428,0.142666667
vial,2,sim,low,11,m,3,0.39,0.13
vial,2,sim,low,11,m,3,0.447,0.149
vial,2,sim,low,11,m,3,0.423,0.141
vial,2,sim,low,11,m,3,0.431,0.143666667
vial,2,sim,low,11,m,3,0.402,0.134
vial,2,sim,low,11,m,3,0.463,0.154333333
vial,2,sim,low,11,m,3,0.488,0.162666667
vial,2,sim,low,11,m,3,0.418,0.139333333
vial,2,sim,low,12,m,3,0.432,0.144
vial,2,sim,low,12,m,3,0.523,0.174333333
vial,2,sim,low,12,m,3,0.451,0.150333333
vial,2,sim,low,12,m,3,0.5,0.166666667
vial,2,sim,low,12,m,2,0.34,0.17
vial,2,sim,low,13,m,3,0.381,0.127
vial,2,sim,low,13,m,3,0.368,0.122666667
vial,2,sim,low,13,m,3,0.445,0.148333333
vial,2,sim,low,13,m,3,0.348,0.116
vial,2,sim,low,13,m,3,0.381,0.127
vial,2,sim,low,13,m,3,0.4,0.133333333
vial,2,sim,low,13,m,3,0.345,0.115
vial,2,sim,low,13,m,3,0.509,0.169666667
vial,2,sim,low,13,m,3,0.342,0.114
vial,2,sim,low,13,m,3,0.398,0.132666667
vial,2,sim,low,14,m,3,0.513,0.171
vial,2,sim,low,14,m,3,0.502,0.167333333
vial,2,sim,low,14,m,3,0.455,0.151666667
vial,2,sim,low,14,m,3,0.391,0.130333333
vial,2,sim,low,14,m,3,0.44,0.146666667
vial,2,sim,low,14,m,3,0.397,0.132333333
vial,2,sim,low,14,m,3,0.498,0.166
vial,2,sim,low,14,m,3,0.454,0.151333333
vial,2,sim,low,14,m,3,0.506,0.168666667
vial,2,sim,low,14,m,3,0.428,0.142666667
vial,2,sim,low,15,m,3,0.54,0.18
vial,2,sim,low,15,m,3,0.514,0.171333333
vial,2,sim,low,15,m,3,0.503,0.167666667
vial,2,sim,low,15,m,3,0.518,0.172666667
vial,2,sim,low,15,m,3,0.55,0.183333333
vial,2,sim,low,15,m,3,0.521,0.173666667
vial,2,sim,low,15,m,3,0.506,0.168666667
vial,2,sim,low,16,m,3,0.465,0.155
vial,2,sim,low,16,m,3,0.472,0.157333333
vial,2,sim,low,16,m,3,0.502,0.167333333
vial,2,sim,low,16,m,3,0.543,0.181
vial,2,sim,low,16,m,3,0.566,0.188666667
vial,2,sim,low,16,m,3,0.529,0.176333333
vial,2,sim,low,16,m,3,0.537,0.179
vial,2,sim,low,16,m,3,0.443,0.147666667
vial,2,sim,low,16,m,3,0.54,0.18
vial,2,sim,low,16,m,3,0.52,0.173333333
vial,2,sim,low,17,m,3,0.478,0.159333333
vial,2,sim,low,17,m,3,0.493,0.164333333
vial,2,sim,low,17,m,3,0.505,0.168333333
vial,2,sim,low,17,m,3,0.448,0.149333333
vial,2,sim,low,17,m,3,0.406,0.135333333
vial,2,sim,low,17,m,3,0.427,0.142333333
vial,2,sim,low,17,m,3,0.418,0.139333333
vial,2,sim,low,17,m,3,0.511,0.170333333
vial,2,sim,low,17,m,3,0.453,0.151
vial,2,sim,low,17,m,3,0.509,0.169666667
vial,2,sim,low,18,m,3,0.52,0.173333333
vial,2,sim,low,18,m,3,0.449,0.149666667
vial,2,sim,low,18,m,3,0.432,0.144
vial,2,sim,low,18,m,3,0.47,0.156666667
vial,2,sim,low,18,m,3,0.416,0.138666667
vial,2,sim,low,18,m,3,0.478,0.159333333
vial,2,sim,low,18,m,3,0.524,0.174666667
vial,2,sim,low,18,m,3,0.39,0.13
vial,2,sim,low,18,m,3,0.435,0.145
vial,2,sim,low,18,m,3,0.544,0.181333333
vial,2,sim,high,10,f,3,0.633,0.211
vial,2,sim,high,10,f,3,0.668,0.222666667
vial,2,sim,high,10,f,3,0.611,0.203666667
vial,2,sim,high,10,f,3,0.635,0.211666667
vial,2,sim,high,10,f,3,0.72,0.24
vial,2,sim,high,10,f,3,0.549,0.183
vial,2,sim,high,10,f,3,0.595,0.198333333
vial,2,sim,high,10,f,3,0.476,0.158666667
vial,2,sim,high,10,f,3,0.677,0.225666667
vial,2,sim,high,10,f,3,0.632,0.210666667
vial,2,sim,high,11,f,3,0.405,0.135
vial,2,sim,high,11,f,3,0.419,0.139666667
vial,2,sim,high,11,f,3,0.392,0.130666667
vial,2,sim,high,11,f,3,0.512,0.170666667
vial,2,sim,high,11,f,3,0.407,0.135666667
vial,2,sim,high,11,f,3,0.511,0.170333333
vial,2,sim,high,11,f,3,0.422,0.140666667
vial,2,sim,high,11,f,3,0.477,0.159
vial,2,sim,high,11,f,3,0.549,0.183
vial,2,sim,high,11,f,3,0.459,0.153
vial,2,sim,high,12,f,3,0.593,0.197666667
vial,2,sim,high,12,f,3,0.329,0.109666667
vial,2,sim,high,12,f,3,0.446,0.148666667
vial,2,sim,high,12,f,3,0.384,0.128
vial,2,sim,high,12,f,3,0.391,0.130333333
vial,2,sim,high,12,f,3,0.344,0.114666667
vial,2,sim,high,12,f,3,0.412,0.137333333
vial,2,sim,high,12,f,3,0.45,0.15
vial,2,sim,high,12,f,1,0.169,0.169
vial,2,sim,high,13,f,3,0.551,0.183666667
vial,2,sim,high,13,f,3,0.881,0.293666667
vial,2,sim,high,13,f,3,0.78,0.26
vial,2,sim,high,13,f,3,0.807,0.269
vial,2,sim,high,13,f,3,0.698,0.232666667
vial,2,sim,high,13,f,3,0.588,0.196
vial,2,sim,high,13,f,3,0.692,0.230666667
vial,2,sim,high,13,f,3,0.805,0.268333333
vial,2,sim,high,13,f,3,0.736,0.245333333
vial,2,sim,high,13,f,3,0.889,0.296333333
vial,2,sim,high,14,f,2,0.294,0.147
vial,2,sim,high,14,f,3,0.4,0.133333333
vial,2,sim,high,14,f,3,0.422,0.140666667
vial,2,sim,high,14,f,3,0.4,0.133333333
vial,2,sim,high,15,f,3,0.355,0.118333333
vial,2,sim,high,15,f,3,0.366,0.122
vial,2,sim,high,15,f,3,0.365,0.121666667
vial,2,sim,high,15,f,3,0.311,0.103666667
vial,2,sim,high,15,f,3,0.359,0.119666667
vial,2,sim,high,15,f,3,0.381,0.127
vial,2,sim,high,15,f,3,0.323,0.107666667
vial,2,sim,high,15,f,3,0.209,0.069666667
vial,2,sim,high,15,f,1,0.159,0.159
vial,2,sim,high,16,f,3,0.214,0.071333333
vial,2,sim,high,16,f,3,0.225,0.075
vial,2,sim,high,16,f,3,0.218,0.072666667
vial,2,sim,high,16,f,3,0.294,0.098
vial,2,sim,high,16,f,3,0.222,0.074
vial,2,sim,high,16,f,3,0.206,0.068666667
vial,2,sim,high,16,f,3,0.218,0.072666667
vial,2,sim,high,16,f,3,0.223,0.074333333
vial,2,sim,high,16,f,3,0.251,0.083666667
vial,2,sim,high,16,f,3,0.213,0.071
vial,2,sim,high,17,f,3,0.651,0.217
vial,2,sim,high,17,f,3,0.571,0.190333333
vial,2,sim,high,17,f,3,0.628,0.209333333
vial,2,sim,high,17,f,3,0.603,0.201
vial,2,sim,high,17,f,3,0.471,0.157
vial,2,sim,high,17,f,3,0.533,0.177666667
vial,2,sim,high,17,f,3,0.704,0.234666667
vial,2,sim,high,17,f,3,0.553,0.184333333
vial,2,sim,high,17,f,3,0.695,0.231666667
vial,2,sim,high,17,f,3,0.622,0.207333333
vial,2,sim,high,18,f,3,0.226,0.075333333
vial,2,sim,high,18,f,3,0.48,0.16
vial,2,sim,high,18,f,3,0.521,0.173666667
vial,2,sim,high,18,f,3,0.446,0.148666667
vial,2,sim,high,18,f,3,0.357,0.119
vial,2,sim,high,18,f,3,0.442,0.147333333
vial,2,sim,high,18,f,3,0.433,0.144333333
vial,2,sim,low,10,f,3,0.644,0.214666667
vial,2,sim,low,10,f,3,0.767,0.255666667
vial,2,sim,low,10,f,3,0.704,0.234666667
vial,2,sim,low,10,f,3,0.626,0.208666667
vial,2,sim,low,10,f,3,0.681,0.227
vial,2,sim,low,10,f,3,0.752,0.250666667
vial,2,sim,low,10,f,3,0.7,0.233333333
vial,2,sim,low,10,f,3,0.632,0.210666667
vial,2,sim,low,10,f,3,0.581,0.193666667
vial,2,sim,low,11,f,3,0.885,0.295
vial,2,sim,low,11,f,3,0.81,0.27
vial,2,sim,low,11,f,3,0.78,0.26
vial,2,sim,low,11,f,3,0.841,0.280333333
vial,2,sim,low,11,f,3,0.706,0.235333333
vial,2,sim,low,11,f,3,0.72,0.24
vial,2,sim,low,11,f,3,0.845,0.281666667
vial,2,sim,low,11,f,3,0.832,0.277333333
vial,2,sim,low,11,f,3,0.819,0.273
vial,2,sim,low,11,f,3,0.737,0.245666667
vial,2,sim,low,12,f,3,0.788,0.262666667
vial,2,sim,low,12,f,3,0.668,0.222666667
vial,2,sim,low,12,f,3,0.742,0.247333333
vial,2,sim,low,12,f,3,0.797,0.265666667
vial,2,sim,low,13,f,3,0.647,0.215666667
vial,2,sim,low,13,f,3,0.735,0.245
vial,2,sim,low,13,f,3,0.71,0.236666667
vial,2,sim,low,13,f,3,0.704,0.234666667
vial,2,sim,low,13,f,3,0.702,0.234
vial,2,sim,low,13,f,3,0.705,0.235
vial,2,sim,low,13,f,3,0.94,0.313333333
vial,2,sim,low,13,f,3,0.757,0.252333333
vial,2,sim,low,13,f,3,0.724,0.241333333
vial,2,sim,low,13,f,3,0.789,0.263
vial,2,sim,low,14,f,3,0.971,0.323666667
vial,2,sim,low,14,f,3,1.043,0.347666667
vial,2,sim,low,14,f,3,0.884,0.294666667
vial,2,sim,low,14,f,1,0.314,0.314
vial,2,sim,low,14,f,3,0.953,0.317666667
vial,2,sim,low,14,f,3,0.912,0.304
vial,2,sim,low,14,f,3,0.847,0.282333333
vial,2,sim,low,14,f,3,0.927,0.309
vial,2,sim,low,14,f,3,0.87,0.29
vial,2,sim,low,14,f,3,1.064,0.354666667
vial,2,sim,low,15,f,3,0.989,0.329666667
vial,2,sim,low,15,f,3,1.053,0.351
vial,2,sim,low,15,f,3,1.184,0.394666667
vial,2,sim,low,15,f,3,1.058,0.352666667
vial,2,sim,low,15,f,3,1.128,0.376
vial,2,sim,low,15,f,3,1.132,0.377333333
vial,2,sim,low,16,f,3,0.95,0.316666667
vial,2,sim,low,16,f,3,0.999,0.333
vial,2,sim,low,16,f,3,1.022,0.340666667
vial,2,sim,low,16,f,3,0.95,0.316666667
vial,2,sim,low,16,f,3,0.812,0.270666667
vial,2,sim,low,16,f,3,0.775,0.258333333
vial,2,sim,low,16,f,3,1.073,0.357666667
vial,2,sim,low,16,f,3,0.903,0.301
vial,2,sim,low,16,f,3,0.989,0.329666667
vial,2,sim,low,16,f,3,0.952,0.317333333
vial,2,sim,low,17,f,3,0.9,0.3
vial,2,sim,low,17,f,3,0.755,0.251666667
vial,2,sim,low,17,f,3,0.804,0.268
vial,2,sim,low,17,f,3,0.93,0.31
vial,2,sim,low,17,f,3,0.752,0.250666667
vial,2,sim,low,17,f,3,0.946,0.315333333
vial,2,sim,low,17,f,3,0.817,0.272333333
vial,2,sim,low,17,f,3,0.974,0.324666667
vial,2,sim,low,17,f,3,0.832,0.277333333
vial,2,sim,low,17,f,3,0.699,0.233
vial,2,sim,low,18,f,3,1.015,0.338333333
vial,2,sim,low,18,f,3,0.909,0.303
vial,2,sim,low,18,f,3,0.904,0.301333333
vial,2,sim,low,18,f,3,0.896,0.298666667
vial,2,sim,low,18,f,3,0.84,0.28
vial,2,sim,low,18,f,3,0.796,0.265333333
vial,2,sim,low,18,f,3,0.9,0.3
vial,2,sim,low,18,f,3,0.899,0.299666667
vial,2,sim,low,18,f,3,0.793,0.264333333
vial,2,sim,low,18,f,3,0.837,0.279
vial,2,bw,low,10,f,2,0.422,0.211
vial,2,bw,low,10,f,3,0.55,0.183333333
vial,2,bw,low,10,f,3,0.7,0.233333333
vial,2,bw,low,10,f,3,0.636,0.212
vial,2,bw,low,11,f,3,0.97,0.323333333
vial,2,bw,low,11,f,3,0.865,0.288333333
vial,2,bw,low,11,f,3,0.888,0.296
vial,2,bw,low,11,f,3,0.939,0.313
vial,2,bw,low,11,f,3,0.943,0.314333333
vial,2,bw,low,11,f,3,0.903,0.301
vial,2,bw,low,11,f,3,0.783,0.261
vial,2,bw,low,11,f,3,0.798,0.266
vial,2,bw,low,11,f,2,0.613,0.3065
vial,2,bw,low,11,f,3,0.803,0.267666667
vial,2,bw,low,12,f,3,0.8,0.266666667
vial,2,bw,low,12,f,3,0.818,0.272666667
vial,2,bw,low,12,f,3,0.806,0.268666667
vial,2,bw,low,12,f,3,0.832,0.277333333
vial,2,bw,low,12,f,3,0.742,0.247333333
vial,2,bw,low,12,f,3,0.869,0.289666667
vial,2,bw,low,12,f,3,0.877,0.292333333
vial,2,bw,low,12,f,3,0.757,0.252333333
vial,2,bw,low,12,f,3,0.846,0.282
vial,2,bw,low,12,f,1,0.314,0.314
vial,2,bw,low,13,f,3,1.043,0.347666667
vial,2,bw,low,13,f,3,1.137,0.379
vial,2,bw,low,13,f,3,1.121,0.373666667
vial,2,bw,low,13,f,3,1.052,0.350666667
vial,2,bw,low,13,f,3,1.106,0.368666667
vial,2,bw,low,13,f,3,1.065,0.355
vial,2,bw,low,13,f,3,1.185,0.395
vial,2,bw,low,13,f,3,1.033,0.344333333
vial,2,bw,low,13,f,3,1.034,0.344666667
vial,2,bw,low,13,f,3,1.027,0.342333333
vial,2,bw,low,14,f,3,1,0.333333333
vial,2,bw,low,14,f,3,1.109,0.369666667
vial,2,bw,low,14,f,3,1.104,0.368
vial,2,bw,low,14,f,3,0.966,0.322
vial,2,bw,low,14,f,3,1.092,0.364
vial,2,bw,low,14,f,3,1.2,0.4
vial,2,bw,low,14,f,3,1.12,0.373333333
vial,2,bw,low,14,f,3,1.028,0.342666667
vial,2,bw,low,14,f,3,1.009,0.336333333
vial,2,bw,low,14,f,3,0.947,0.315666667
vial,2,bw,low,15,f,3,1.14,0.38
vial,2,bw,low,15,f,3,1.029,0.343
vial,2,bw,low,15,f,3,0.989,0.329666667
vial,2,bw,low,15,f,3,1.171,0.390333333
vial,2,bw,low,15,f,3,1.04,0.346666667
vial,2,bw,low,15,f,3,1.147,0.382333333
vial,2,bw,low,15,f,3,1.156,0.385333333
vial,2,bw,low,15,f,3,1.235,0.411666667
vial,2,bw,low,15,f,3,1.134,0.378
vial,2,bw,low,15,f,3,1.151,0.383666667
vial,2,bw,low,16,f,3,0.856,0.285333333
vial,2,bw,low,16,f,3,1.088,0.362666667
vial,2,bw,low,16,f,3,1.041,0.347
vial,2,bw,low,16,f,3,1.088,0.362666667
vial,2,bw,low,16,f,3,1.026,0.342
vial,2,bw,low,16,f,3,1.04,0.346666667
vial,2,bw,low,16,f,3,1.143,0.381
vial,2,bw,low,16,f,3,1.154,0.384666667
vial,2,bw,low,16,f,3,1.105,0.368333333
vial,2,bw,low,16,f,3,1.04,0.346666667
vial,2,bw,low,17,f,3,1.125,0.375
vial,2,bw,low,17,f,3,1.17,0.39
vial,2,bw,low,17,f,3,1.237,0.412333333
vial,2,bw,low,17,f,3,1.111,0.370333333
vial,2,bw,low,17,f,3,1.065,0.355
vial,2,bw,low,17,f,3,1.193,0.397666667
vial,2,bw,low,17,f,3,1.224,0.408
vial,2,bw,low,18,f,3,0.889,0.296333333
vial,2,bw,low,18,f,3,0.79,0.263333333
vial,2,bw,low,18,f,3,0.898,0.299333333
vial,2,bw,low,18,f,3,0.784,0.261333333
vial,2,bw,low,18,f,3,0.883,0.294333333
vial,2,bw,low,18,f,3,0.792,0.264
vial,2,bw,low,18,f,3,0.845,0.281666667
vial,2,bw,low,18,f,3,0.843,0.281
vial,2,bw,low,18,f,3,0.825,0.275
vial,2,bw,low,18,f,3,0.912,0.304
vial,2,bw,high,10,m,3,0.393,0.131
vial,2,bw,high,10,m,3,0.341,0.113666667
vial,2,bw,high,10,m,3,0.39,0.13
vial,2,bw,high,10,m,3,0.378,0.126
vial,2,bw,high,10,m,3,0.335,0.111666667
vial,2,bw,high,10,m,3,0.439,0.146333333
vial,2,bw,high,10,m,3,0.362,0.120666667
vial,2,bw,high,10,m,3,0.478,0.159333333
vial,2,bw,high,10,m,3,0.392,0.130666667
vial,2,bw,high,10,m,3,0.366,0.122
vial,2,bw,high,11,m,3,0.312,0.104
vial,2,bw,high,11,m,3,0.268,0.089333333
vial,2,bw,high,11,m,3,0.279,0.093
vial,2,bw,high,11,m,3,0.303,0.101
vial,2,bw,high,11,m,3,0.333,0.111
vial,2,bw,high,11,m,3,0.283,0.094333333
vial,2,bw,high,11,m,3,0.324,0.108
vial,2,bw,high,11,m,3,0.339,0.113
vial,2,bw,high,11,m,3,0.277,0.092333333
vial,2,bw,high,12,m,3,0.323,0.107666667
vial,2,bw,high,12,m,3,0.415,0.138333333
vial,2,bw,high,12,m,1,0.155,0.155
vial,2,bw,high,13,m,3,0.256,0.085333333
vial,2,bw,high,13,m,3,0.347,0.115666667
vial,2,bw,high,13,m,2,0.202,0.101
vial,2,bw,high,14,m,2,0.194,0.097
vial,2,bw,high,14,m,3,0.227,0.075666667
vial,2,bw,high,14,m,3,0.26,0.086666667
vial,2,bw,high,15,m,3,0.272,0.090666667
vial,2,bw,high,15,m,3,0.29,0.096666667
vial,2,bw,high,15,m,3,0.265,0.088333333
vial,2,bw,high,15,m,3,0.387,0.129
vial,2,bw,high,16,m,3,0.389,0.129666667
vial,2,bw,high,16,m,3,0.355,0.118333333
vial,2,bw,high,16,m,3,0.4,0.133333333
vial,2,bw,high,16,m,3,0.393,0.131
vial,2,bw,high,16,m,3,0.381,0.127
vial,2,bw,high,16,m,3,0.399,0.133
vial,2,bw,high,16,m,3,0.4,0.133333333
vial,2,bw,high,16,m,3,0.391,0.130333333
vial,2,bw,high,16,m,3,0.385,0.128333333
vial,2,bw,high,16,m,3,0.408,0.136
vial,2,bw,high,17,m,3,0.271,0.090333333
vial,2,bw,high,17,m,3,0.279,0.093
vial,2,bw,high,17,m,3,0.327,0.109
vial,2,bw,high,17,m,3,0.257,0.085666667
vial,2,bw,high,17,m,3,0.342,0.114
vial,2,bw,high,17,m,3,0.245,0.081666667
vial,2,bw,high,17,m,3,0.264,0.088
vial,2,bw,high,17,m,3,0.324,0.108
vial,2,bw,high,17,m,3,0.291,0.097
vial,2,bw,high,17,m,3,0.377,0.125666667
vial,2,bw,high,18,m,3,0.315,0.105
vial,2,bw,high,18,m,3,0.434,0.144666667
vial,2,bw,high,18,m,3,0.337,0.112333333
vial,2,bw,high,18,m,3,0.389,0.129666667
vial,2,bw,high,18,m,3,0.392,0.130666667
vial,2,bw,high,18,m,3,0.363,0.121
vial,2,bw,high,18,m,3,0.527,0.175666667
vial,2,bw,high,18,m,3,0.394,0.131333333
vial,2,bw,high,18,m,3,0.354,0.118
vial,2,bw,high,18,m,3,0.407,0.135666667
vial,2,bw,high,10,f,3,0.597,0.199
vial,2,bw,high,10,f,3,0.634,0.211333333
vial,2,bw,high,10,f,3,0.573,0.191
vial,2,bw,high,10,f,3,0.515,0.171666667
vial,2,bw,high,10,f,3,0.623,0.207666667
vial,2,bw,high,10,f,3,0.54,0.18
vial,2,bw,high,10,f,3,0.667,0.222333333
vial,2,bw,high,10,f,3,0.536,0.178666667
vial,2,bw,high,10,f,3,0.604,0.201333333
vial,2,bw,high,10,f,3,0.626,0.208666667
vial,2,bw,high,11,f,3,0.36,0.12
vial,2,bw,high,11,f,3,0.416,0.138666667
vial,2,bw,high,11,f,3,0.357,0.119
vial,2,bw,high,11,f,3,0.411,0.137
vial,2,bw,high,11,f,3,0.443,0.147666667
vial,2,bw,high,11,f,3,0.428,0.142666667
vial,2,bw,high,11,f,3,0.408,0.136
vial,2,bw,high,11,f,2,0.312,0.156
vial,2,bw,high,12,f,3,0.581,0.193666667
vial,2,bw,high,12,f,3,0.567,0.189
vial,2,bw,high,12,f,1,0.131,0.131
vial,2,bw,high,13,f,3,0.376,0.125333333
vial,2,bw,high,13,f,3,0.337,0.112333333
vial,2,bw,high,13,f,3,0.427,0.142333333
vial,2,bw,high,13,f,3,0.352,0.117333333
vial,2,bw,high,13,f,3,0.366,0.122
vial,2,bw,high,13,f,3,0.368,0.122666667
vial,2,bw,high,13,f,3,0.408,0.136
vial,2,bw,high,13,f,3,0.387,0.129
vial,2,bw,high,13,f,3,0.367,0.122333333
vial,2,bw,high,13,f,3,0.385,0.128333333
vial,2,bw,high,14,f,3,0.294,0.098
